,Date,states,Cured,Deaths,Confirmed,active_cases,closed_cases,death_rate,recovery_rate
407,2020-03-27,Maharashtra,15,4,130,111,19,2105.263158,7894.736842
408,2020-03-27,Manipur,0,0,1,1,0,0.0,0.0
409,2020-03-27,Mizoram,0,0,1,1,0,0.0,0.0
410,2020-03-27,Odisha,0,0,2,2,0,0.0,0.0
411,2020-03-27,Puducherry,0,0,1,1,0,0.0,0.0
412,2020-03-27,Punjab,0,1,33,32,1,10000.0,0.0
413,2020-03-27,Rajasthan,3,0,41,38,3,0.0,10000.0
414,2020-03-27,Tamil Nadu,1,1,29,27,2,5000.0,5000.0
415,2020-03-27,Telengana,1,0,45,44,1,0.0,10000.0
416,2020-03-27,Uttarakhand,0,0,5,5,0,0.0,0.0
417,2020-03-27,Uttar Pradesh,11,0,41,30,11,0.0,10000.0
418,2020-03-27,West Bengal,0,1,10,9,1,10000.0,0.0
419,2020-03-28,Andhra Pradesh,1,0,14,13,1,0.0,10000.0
420,2020-03-28,Andaman and Nicobar Islands,0,0,6,6,0,0.0,0.0
421,2020-03-28,Bihar,0,1,9,8,1,10000.0,0.0
422,2020-03-28,Chandigarh,0,0,8,8,0,0.0,0.0
423,2020-03-28,Chhattisgarh,0,0,6,6,0,0.0,0.0
424,2020-03-28,Delhi,6,1,39,32,7,1428.571429,8571.428570999999
425,2020-03-28,Goa,0,0,3,3,0,0.0,0.0
426,2020-03-28,Gujarat,0,3,45,42,3,10000.0,0.0
427,2020-03-28,Haryana,12,0,33,21,12,0.0,10000.0
428,2020-03-28,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
429,2020-03-28,Jammu and Kashmir,1,1,20,18,2,5000.0,5000.0
430,2020-03-28,Karnataka,3,2,55,50,5,4000.0,6000.0
431,2020-03-28,Kerala,11,0,176,165,11,0.0,10000.0
432,2020-03-28,Ladakh,3,0,13,10,3,0.0,10000.0
433,2020-03-28,Madhya Pradesh,0,2,30,28,2,10000.0,0.0
434,2020-03-28,Maharashtra,25,5,180,150,30,1666.666667,8333.333333
435,2020-03-28,Manipur,0,0,1,1,0,0.0,0.0
436,2020-03-28,Mizoram,0,0,1,1,0,0.0,0.0
437,2020-03-28,Odisha,0,0,3,3,0,0.0,0.0
438,2020-03-28,Puducherry,0,0,1,1,0,0.0,0.0
439,2020-03-28,Punjab,1,1,38,36,2,5000.0,5000.0
440,2020-03-28,Rajasthan,3,0,54,51,3,0.0,10000.0
441,2020-03-28,Tamil Nadu,2,1,40,37,3,3333.333333,6666.666667
442,2020-03-28,Telengana,1,0,56,55,1,0.0,10000.0
443,2020-03-28,Uttarakhand,0,0,5,5,0,0.0,0.0
444,2020-03-28,Uttar Pradesh,11,0,55,44,11,0.0,10000.0
445,2020-03-28,West Bengal,0,1,15,14,1,10000.0,0.0
446,2020-03-29,Andhra Pradesh,1,0,19,18,1,0.0,10000.0
447,2020-03-29,Andaman and Nicobar Islands,0,0,9,9,0,0.0,0.0
448,2020-03-29,Bihar,0,1,11,10,1,10000.0,0.0
449,2020-03-29,Chandigarh,0,0,8,8,0,0.0,0.0
450,2020-03-29,Chhattisgarh,0,0,7,7,0,0.0,0.0
451,2020-03-29,Delhi,6,2,49,41,8,2500.0,7500.0
452,2020-03-29,Goa,0,0,5,5,0,0.0,0.0
453,2020-03-29,Gujarat,1,5,58,52,6,8333.333333,1666.666667
454,2020-03-29,Haryana,17,0,33,16,17,0.0,10000.0
455,2020-03-29,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
456,2020-03-29,Jammu and Kashmir,1,2,31,28,3,6666.666667,3333.333333
457,2020-03-29,Karnataka,5,3,76,68,8,3750.0,6250.0
458,2020-03-29,Kerala,15,1,182,166,16,625.0,9375.0
459,2020-03-29,Ladakh,3,0,13,10,3,0.0,10000.0
460,2020-03-29,Madhya Pradesh,0,2,30,28,2,10000.0,0.0
461,2020-03-29,Maharashtra,25,6,186,155,31,1935.483871,8064.5161290000015
462,2020-03-29,Manipur,0,0,1,1,0,0.0,0.0
463,2020-03-29,Mizoram,0,0,1,1,0,0.0,0.0
464,2020-03-29,Odisha,0,0,3,3,0,0.0,0.0
465,2020-03-29,Puducherry,0,0,1,1,0,0.0,0.0
466,2020-03-29,Punjab,1,1,38,36,2,5000.0,5000.0
467,2020-03-29,Rajasthan,3,0,55,52,3,0.0,10000.0
468,2020-03-29,Tamil Nadu,4,1,49,44,5,2000.0,8000.0
469,2020-03-29,Telengana,1,1,66,64,2,5000.0,5000.0
470,2020-03-29,Uttarakhand,2,0,7,5,2,0.0,10000.0
471,2020-03-29,Uttar Pradesh,11,0,65,54,11,0.0,10000.0
472,2020-03-29,West Bengal,0,1,18,17,1,10000.0,0.0
473,2020-03-30,Andhra Pradesh,1,0,23,22,1,0.0,10000.0
474,2020-03-30,Andaman and Nicobar Islands,0,0,9,9,0,0.0,0.0
475,2020-03-30,Bihar,0,1,15,14,1,10000.0,0.0
476,2020-03-30,Chandigarh,0,0,8,8,0,0.0,0.0
477,2020-03-30,Chhattisgarh,0,0,7,7,0,0.0,0.0
478,2020-03-30,Delhi,6,2,87,79,8,2500.0,7500.0
479,2020-03-30,Goa,0,0,5,5,0,0.0,0.0
480,2020-03-30,Gujarat,1,6,69,62,7,8571.428570999999,1428.571429
481,2020-03-30,Haryana,18,0,36,18,18,0.0,10000.0
482,2020-03-30,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
483,2020-03-30,Jammu and Kashmir,2,2,48,44,4,5000.0,5000.0
484,2020-03-30,Karnataka,5,3,83,75,8,3750.0,6250.0
485,2020-03-30,Kerala,19,1,202,182,20,500.0,9500.0
486,2020-03-30,Ladakh,3,0,13,10,3,0.0,10000.0
487,2020-03-30,Madhya Pradesh,0,3,47,44,3,10000.0,0.0
488,2020-03-30,Maharashtra,25,8,198,165,33,2424.242424,7575.757576000001
489,2020-03-30,Manipur,0,0,1,1,0,0.0,0.0
490,2020-03-30,Mizoram,0,0,1,1,0,0.0,0.0
491,2020-03-30,Odisha,0,0,3,3,0,0.0,0.0
492,2020-03-30,Puducherry,0,0,1,1,0,0.0,0.0
493,2020-03-30,Punjab,1,1,38,36,2,5000.0,5000.0
494,2020-03-30,Rajasthan,3,0,59,56,3,0.0,10000.0
495,2020-03-30,Tamil Nadu,4,1,67,62,5,2000.0,8000.0
496,2020-03-30,Telengana,1,1,71,69,2,5000.0,5000.0
497,2020-03-30,Uttarakhand,2,0,7,5,2,0.0,10000.0
498,2020-03-30,Uttar Pradesh,11,0,82,71,11,0.0,10000.0
499,2020-03-30,West Bengal,0,1,22,21,1,10000.0,0.0
500,2020-03-30,Unassigned,0,0,46,46,0,0.0,0.0
501,2020-03-31,Andhra Pradesh,1,0,40,39,1,0.0,10000.0
502,2020-03-31,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
503,2020-03-31,Bihar,0,1,15,14,1,10000.0,0.0
504,2020-03-31,Chandigarh,0,0,13,13,0,0.0,0.0
505,2020-03-31,Chhattisgarh,0,0,8,8,0,0.0,0.0
506,2020-03-31,Delhi,6,2,97,89,8,2500.0,7500.0
507,2020-03-31,Goa,0,0,5,5,0,0.0,0.0
508,2020-03-31,Gujarat,3,6,73,64,9,6666.666667,3333.333333
509,2020-03-31,Haryana,21,0,40,19,21,0.0,10000.0
510,2020-03-31,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
511,2020-03-31,Jammu and Kashmir,2,2,54,50,4,5000.0,5000.0
512,2020-03-31,Karnataka,5,3,83,75,8,3750.0,6250.0
513,2020-03-31,Kerala,19,1,234,214,20,500.0,9500.0
514,2020-03-31,Ladakh,3,0,13,10,3,0.0,10000.0
515,2020-03-31,Madhya Pradesh,0,3,47,44,3,10000.0,0.0
516,2020-03-31,Maharashtra,39,9,216,168,48,1875.0,8125.0
517,2020-03-31,Manipur,0,0,1,1,0,0.0,0.0
518,2020-03-31,Mizoram,0,0,1,1,0,0.0,0.0
519,2020-03-31,Odisha,0,0,3,3,0,0.0,0.0
520,2020-03-31,Puducherry,0,0,1,1,0,0.0,0.0
521,2020-03-31,Punjab,1,3,41,37,4,7500.0,2500.0
522,2020-03-31,Rajasthan,3,0,74,71,3,0.0,10000.0
523,2020-03-31,Tamil Nadu,4,1,74,69,5,2000.0,8000.0
524,2020-03-31,Telengana,1,1,79,77,2,5000.0,5000.0
525,2020-03-31,Uttarakhand,2,0,7,5,2,0.0,10000.0
526,2020-03-31,Uttar Pradesh,14,0,101,87,14,0.0,10000.0
527,2020-03-31,West Bengal,0,2,26,24,2,10000.0,0.0
528,2020-03-31,Unassigned,0,0,38,38,0,0.0,0.0
529,2020-04-01,Andhra Pradesh,1,0,83,82,1,0.0,10000.0
530,2020-04-01,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
531,2020-04-01,Assam,0,0,1,1,0,0.0,0.0
532,2020-04-01,Bihar,0,1,23,22,1,10000.0,0.0
533,2020-04-01,Chandigarh,0,0,16,16,0,0.0,0.0
534,2020-04-01,Chhattisgarh,2,0,9,7,2,0.0,10000.0
535,2020-04-01,Delhi,6,2,152,144,8,2500.0,7500.0
536,2020-04-01,Goa,0,0,5,5,0,0.0,0.0
537,2020-04-01,Gujarat,5,6,82,71,11,5454.545455,4545.454545000001
538,2020-04-01,Haryana,21,0,43,22,21,0.0,10000.0
539,2020-04-01,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
540,2020-04-01,Jammu and Kashmir,2,2,62,58,4,5000.0,5000.0
541,2020-04-01,Jharkhand,0,0,1,1,0,0.0,0.0
542,2020-04-01,Karnataka,8,3,101,90,11,2727.272727,7272.727273
543,2020-04-01,Kerala,23,2,241,216,25,800.0,9200.0
544,2020-04-01,Ladakh,3,0,13,10,3,0.0,10000.0
545,2020-04-01,Madhya Pradesh,0,3,66,63,3,10000.0,0.0
546,2020-04-01,Maharashtra,39,9,302,254,48,1875.0,8125.0
547,2020-04-01,Manipur,0,0,1,1,0,0.0,0.0
548,2020-04-01,Mizoram,0,0,1,1,0,0.0,0.0
549,2020-04-01,Odisha,0,0,4,4,0,0.0,0.0
550,2020-04-01,Puducherry,1,0,3,2,1,0.0,10000.0
551,2020-04-01,Punjab,1,3,42,38,4,7500.0,2500.0
552,2020-04-01,Rajasthan,3,0,93,90,3,0.0,10000.0
553,2020-04-01,Tamil Nadu,6,1,234,227,7,1428.571429,8571.428570999999
554,2020-04-01,Telengana,1,3,96,92,4,7500.0,2500.0
555,2020-04-01,Uttarakhand,2,0,7,5,2,0.0,10000.0
556,2020-04-01,Uttar Pradesh,14,2,103,87,16,1250.0,8750.0
557,2020-04-01,West Bengal,6,3,37,28,9,3333.333333,6666.666667
558,2020-04-02,Andhra Pradesh,1,1,86,84,2,5000.0,5000.0
559,2020-04-02,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
560,2020-04-02,Assam,0,0,5,5,0,0.0,0.0
561,2020-04-02,Bihar,0,1,24,23,1,10000.0,0.0
562,2020-04-02,Chandigarh,0,0,16,16,0,0.0,0.0
563,2020-04-02,Chhattisgarh,2,0,9,7,2,0.0,10000.0
564,2020-04-02,Delhi,8,4,219,207,12,3333.333333,6666.666667
565,2020-04-02,Goa,0,0,5,5,0,0.0,0.0
566,2020-04-02,Gujarat,8,7,87,72,15,4666.666667,5333.333333
567,2020-04-02,Haryana,21,0,43,22,21,0.0,10000.0
568,2020-04-02,Himachal Pradesh,1,1,3,1,2,5000.0,5000.0
569,2020-04-02,Jammu and Kashmir,2,2,62,58,4,5000.0,5000.0
570,2020-04-02,Jharkhand,0,0,1,1,0,0.0,0.0
571,2020-04-02,Karnataka,9,3,110,98,12,2500.0,7500.0
572,2020-04-02,Kerala,25,2,265,238,27,740.7407407000002,9259.259259
573,2020-04-02,Ladakh,3,0,13,10,3,0.0,10000.0
574,2020-04-02,Madhya Pradesh,0,6,99,93,6,10000.0,0.0
575,2020-04-02,Maharashtra,42,13,335,280,55,2363.636364,7636.363636
576,2020-04-02,Manipur,0,0,1,1,0,0.0,0.0
577,2020-04-02,Mizoram,0,0,1,1,0,0.0,0.0
578,2020-04-02,Odisha,0,0,4,4,0,0.0,0.0
579,2020-04-02,Puducherry,1,0,3,2,1,0.0,10000.0
580,2020-04-02,Punjab,1,4,46,41,5,8000.0,2000.0
581,2020-04-02,Rajasthan,3,0,108,105,3,0.0,10000.0
582,2020-04-02,Tamil Nadu,6,1,234,227,7,1428.571429,8571.428570999999
583,2020-04-02,Telengana,1,3,107,103,4,7500.0,2500.0
584,2020-04-02,Uttarakhand,2,0,7,5,2,0.0,10000.0
585,2020-04-02,Uttar Pradesh,14,2,113,97,16,1250.0,8750.0
586,2020-04-02,West Bengal,6,3,53,44,9,3333.333333,6666.666667
587,2020-04-03,Andhra Pradesh,1,1,132,130,2,5000.0,5000.0
588,2020-04-03,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
589,2020-04-03,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
590,2020-04-03,Assam,0,0,16,16,0,0.0,0.0
591,2020-04-03,Bihar,0,1,29,28,1,10000.0,0.0
592,2020-04-03,Chandigarh,0,0,18,18,0,0.0,0.0
593,2020-04-03,Chhattisgarh,3,0,9,6,3,0.0,10000.0
594,2020-04-03,Delhi,8,4,219,207,12,3333.333333,6666.666667
595,2020-04-03,Goa,0,0,6,6,0,0.0,0.0
596,2020-04-03,Gujarat,10,8,95,77,18,4444.444444,5555.555556
597,2020-04-03,Haryana,24,0,49,25,24,0.0,10000.0
598,2020-04-03,Himachal Pradesh,1,1,6,4,2,5000.0,5000.0
599,2020-04-03,Jammu and Kashmir,3,2,75,70,5,4000.0,6000.0
600,2020-04-03,Jharkhand,0,0,2,2,0,0.0,0.0
601,2020-04-03,Karnataka,10,3,124,111,13,2307.692308,7692.307692
602,2020-04-03,Kerala,27,2,286,257,29,689.6551724,9310.344828
603,2020-04-03,Ladakh,3,0,14,11,3,0.0,10000.0
604,2020-04-03,Madhya Pradesh,0,6,104,98,6,10000.0,0.0
605,2020-04-03,Maharashtra,42,16,335,277,58,2758.62069,7241.379309999998
606,2020-04-03,Manipur,0,0,2,2,0,0.0,0.0
607,2020-04-03,Mizoram,0,0,1,1,0,0.0,0.0
608,2020-04-03,Odisha,0,0,5,5,0,0.0,0.0
609,2020-04-03,Puducherry,1,0,5,4,1,0.0,10000.0
610,2020-04-03,Punjab,1,5,48,42,6,8333.333333,1666.666667
611,2020-04-03,Rajasthan,3,0,167,164,3,0.0,10000.0
612,2020-04-03,Tamil Nadu,6,1,309,302,7,1428.571429,8571.428570999999
613,2020-04-03,Telengana,1,7,158,150,8,8750.0,1250.0
614,2020-04-03,Uttarakhand,2,0,10,8,2,0.0,10000.0
615,2020-04-03,Uttar Pradesh,14,2,172,156,16,1250.0,8750.0
616,2020-04-03,West Bengal,3,3,63,57,6,5000.0,5000.0
617,2020-04-03,Unassigned,0,0,77,77,0,0.0,0.0
618,2020-04-04,Andhra Pradesh,1,1,161,159,2,5000.0,5000.0
619,2020-04-04,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
620,2020-04-04,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
621,2020-04-04,Assam,0,0,24,24,0,0.0,0.0
622,2020-04-04,Bihar,0,1,30,29,1,10000.0,0.0
623,2020-04-04,Chandigarh,0,0,18,18,0,0.0,0.0
624,2020-04-04,Chhattisgarh,3,0,9,6,3,0.0,10000.0
625,2020-04-04,Delhi,15,6,445,424,21,2857.142857,7142.857143000001
626,2020-04-04,Goa,0,0,7,7,0,0.0,0.0
627,2020-04-04,Gujarat,14,10,105,81,24,4166.666667,5833.333333
628,2020-04-04,Haryana,24,0,49,25,24,0.0,10000.0
629,2020-04-04,Himachal Pradesh,1,1,6,4,2,5000.0,5000.0
630,2020-04-04,Jammu and Kashmir,3,2,75,70,5,4000.0,6000.0
631,2020-04-04,Jharkhand,0,0,2,2,0,0.0,0.0
632,2020-04-04,Karnataka,12,3,128,113,15,2000.0,8000.0
633,2020-04-04,Kerala,41,2,295,252,43,465.1162791,9534.883721
634,2020-04-04,Ladakh,3,0,14,11,3,0.0,10000.0
635,2020-04-04,Madhya Pradesh,0,6,104,98,6,10000.0,0.0
636,2020-04-04,Maharashtra,42,24,490,424,66,3636.363636,6363.636364
637,2020-04-04,Manipur,0,0,2,2,0,0.0,0.0
638,2020-04-04,Mizoram,0,0,1,1,0,0.0,0.0
639,2020-04-04,Odisha,0,0,5,5,0,0.0,0.0
640,2020-04-04,Puducherry,1,0,5,4,1,0.0,10000.0
641,2020-04-04,Punjab,1,5,57,51,6,8333.333333,1666.666667
642,2020-04-04,Rajasthan,21,0,200,179,21,0.0,10000.0
643,2020-04-04,Tamil Nadu,6,2,411,403,8,2500.0,7500.0
644,2020-04-04,Telengana,1,7,159,151,8,8750.0,1250.0
645,2020-04-04,Uttarakhand,2,0,16,14,2,0.0,10000.0
646,2020-04-04,Uttar Pradesh,19,2,174,153,21,952.3809524,9047.619048
647,2020-04-04,West Bengal,3,3,69,63,6,5000.0,5000.0
648,2020-04-05,Andhra Pradesh,1,1,190,188,2,5000.0,5000.0
649,2020-04-05,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
650,2020-04-05,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
651,2020-04-05,Assam,0,0,26,26,0,0.0,0.0
652,2020-04-05,Bihar,0,1,30,29,1,10000.0,0.0
653,2020-04-05,Chandigarh,0,0,18,18,0,0.0,0.0
654,2020-04-05,Chhattisgarh,3,0,9,6,3,0.0,10000.0
655,2020-04-05,Delhi,18,7,503,478,25,2800.0,7200.0
656,2020-04-05,Goa,0,0,7,7,0,0.0,0.0
657,2020-04-05,Gujarat,18,11,122,93,29,3793.103448,6206.896552
658,2020-04-05,Haryana,25,1,59,33,26,384.6153846,9615.384615
659,2020-04-05,Himachal Pradesh,1,1,6,4,2,5000.0,5000.0
660,2020-04-05,Jammu and Kashmir,4,2,106,100,6,3333.333333,6666.666667
661,2020-04-05,Jharkhand,0,0,3,3,0,0.0,0.0
662,2020-04-05,Karnataka,12,4,144,128,16,2500.0,7500.0
663,2020-04-05,Kerala,49,2,306,255,51,392.1568627,9607.843137
664,2020-04-05,Ladakh,10,0,14,4,10,0.0,10000.0
665,2020-04-05,Madhya Pradesh,0,9,165,156,9,10000.0,0.0
666,2020-04-05,Maharashtra,42,24,490,424,66,3636.363636,6363.636364
667,2020-04-05,Manipur,0,0,2,2,0,0.0,0.0
668,2020-04-05,Mizoram,0,0,1,1,0,0.0,0.0
669,2020-04-05,Odisha,0,0,20,20,0,0.0,0.0
670,2020-04-05,Puducherry,1,0,5,4,1,0.0,10000.0
671,2020-04-05,Punjab,1,5,57,51,6,8333.333333,1666.666667
672,2020-04-05,Rajasthan,21,0,200,179,21,0.0,10000.0
673,2020-04-05,Tamil Nadu,6,3,485,476,9,3333.333333,6666.666667
674,2020-04-05,Telengana,32,7,269,230,39,1794.871795,8205.128204999999
675,2020-04-05,Uttarakhand,2,0,22,20,2,0.0,10000.0
676,2020-04-05,Uttar Pradesh,19,2,227,206,21,952.3809524,9047.619048
677,2020-04-05,West Bengal,10,3,80,67,13,2307.692308,7692.307692
678,2020-04-06,Andhra Pradesh,1,3,226,222,4,7500.0,2500.0
679,2020-04-06,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
680,2020-04-06,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
681,2020-04-06,Assam,0,0,26,26,0,0.0,0.0
682,2020-04-06,Bihar,0,1,32,31,1,10000.0,0.0
683,2020-04-06,Chandigarh,0,0,18,18,0,0.0,0.0
684,2020-04-06,Chhattisgarh,8,0,10,2,8,0.0,10000.0
685,2020-04-06,Delhi,19,7,523,497,26,2692.3076920000008,7307.692308
686,2020-04-06,Goa,0,0,7,7,0,0.0,0.0
687,2020-04-06,Gujarat,22,12,144,110,34,3529.411765,6470.588235
688,2020-04-06,Haryana,25,1,84,58,26,384.6153846,9615.384615
689,2020-04-06,Himachal Pradesh,2,1,13,10,3,3333.333333,6666.666667
690,2020-04-06,Jammu and Kashmir,4,2,109,103,6,3333.333333,6666.666667
691,2020-04-06,Jharkhand,0,0,4,4,0,0.0,0.0
692,2020-04-06,Karnataka,12,4,151,135,16,2500.0,7500.0
693,2020-04-06,Kerala,55,2,314,257,57,350.8771930000001,9649.122807
694,2020-04-06,Ladakh,10,0,14,4,10,0.0,10000.0
695,2020-04-06,Madhya Pradesh,0,9,165,156,9,10000.0,0.0
696,2020-04-06,Maharashtra,56,45,748,647,101,4455.445545000001,5544.554455
697,2020-04-06,Manipur,0,0,2,2,0,0.0,0.0
698,2020-04-06,Mizoram,0,0,1,1,0,0.0,0.0
699,2020-04-06,Odisha,2,0,21,19,2,0.0,10000.0
700,2020-04-06,Puducherry,1,0,5,4,1,0.0,10000.0
701,2020-04-06,Punjab,4,6,76,66,10,6000.0,4000.0
702,2020-04-06,Rajasthan,21,0,274,253,21,0.0,10000.0
703,2020-04-06,Tamil Nadu,8,5,571,558,13,3846.153846,6153.846154
704,2020-04-06,Telengana,34,7,321,280,41,1707.317073,8292.682927
705,2020-04-06,Uttarakhand,4,0,26,22,4,0.0,10000.0
706,2020-04-06,Uttar Pradesh,21,3,305,281,24,1250.0,8750.0
707,2020-04-06,West Bengal,10,3,80,67,13,2307.692308,7692.307692
708,2020-04-07,Andhra Pradesh,1,3,266,262,4,7500.0,2500.0
709,2020-04-07,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
710,2020-04-07,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
711,2020-04-07,Assam,0,0,26,26,0,0.0,0.0
712,2020-04-07,Bihar,0,1,32,31,1,10000.0,0.0
713,2020-04-07,Chandigarh,7,0,18,11,7,0.0,10000.0
714,2020-04-07,Chhattisgarh,9,0,10,1,9,0.0,10000.0
715,2020-04-07,Delhi,21,7,576,548,28,2500.0,7500.0
716,2020-04-07,Goa,0,0,7,7,0,0.0,0.0
717,2020-04-07,Gujarat,25,13,165,127,38,3421.052632,6578.947368
718,2020-04-07,Haryana,25,1,90,64,26,384.6153846,9615.384615
719,2020-04-07,Himachal Pradesh,2,1,13,10,3,3333.333333,6666.666667
720,2020-04-07,Jammu and Kashmir,4,2,116,110,6,3333.333333,6666.666667
721,2020-04-07,Jharkhand,0,0,4,4,0,0.0,0.0
722,2020-04-07,Karnataka,25,4,175,146,29,1379.310345,8620.689655
723,2020-04-07,Kerala,58,2,327,267,60,333.3333333,9666.666667
724,2020-04-07,Ladakh,10,0,14,4,10,0.0,10000.0
725,2020-04-07,Madhya Pradesh,0,13,229,216,13,10000.0,0.0
726,2020-04-07,Maharashtra,56,48,868,764,104,4615.384615,5384.615385
727,2020-04-07,Manipur,0,0,2,2,0,0.0,0.0
728,2020-04-07,Mizoram,0,0,1,1,0,0.0,0.0
729,2020-04-07,Odisha,2,1,42,39,3,3333.333333,6666.666667
730,2020-04-07,Puducherry,1,0,5,4,1,0.0,10000.0
731,2020-04-07,Punjab,4,7,91,80,11,6363.636364,3636.363636
732,2020-04-07,Rajasthan,21,3,288,264,24,1250.0,8750.0
733,2020-04-07,Tamil Nadu,8,5,621,608,13,3846.153846,6153.846154
734,2020-04-07,Telengana,35,7,364,322,42,1666.666667,8333.333333
735,2020-04-07,Tripura,0,0,1,1,0,0.0,0.0
736,2020-04-07,Uttarakhand,5,0,31,26,5,0.0,10000.0
737,2020-04-07,Uttar Pradesh,21,3,305,281,24,1250.0,8750.0
738,2020-04-07,West Bengal,13,3,91,75,16,1875.0,8125.0
739,2020-04-08,Andhra Pradesh,5,4,305,296,9,4444.444444,5555.555556
740,2020-04-08,Andaman and Nicobar Islands,0,0,10,10,0,0.0,0.0
741,2020-04-08,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
742,2020-04-08,Assam,0,0,27,27,0,0.0,0.0
743,2020-04-08,Bihar,0,1,38,37,1,10000.0,0.0
744,2020-04-08,Chandigarh,7,0,18,11,7,0.0,10000.0
745,2020-04-08,Chhattisgarh,9,0,10,1,9,0.0,10000.0
746,2020-04-08,Delhi,21,9,576,546,30,3000.0,7000.0
747,2020-04-08,Goa,0,0,7,7,0,0.0,0.0
748,2020-04-08,Gujarat,25,13,165,127,38,3421.052632,6578.947368
749,2020-04-08,Haryana,28,3,147,116,31,967.7419355,9032.258065
750,2020-04-08,Himachal Pradesh,2,1,18,15,3,3333.333333,6666.666667
751,2020-04-08,Jammu and Kashmir,4,2,116,110,6,3333.333333,6666.666667
752,2020-04-08,Jharkhand,0,0,4,4,0,0.0,0.0
753,2020-04-08,Karnataka,25,4,175,146,29,1379.310345,8620.689655
754,2020-04-08,Kerala,70,2,336,264,72,277.7777778,9722.222222
755,2020-04-08,Ladakh,10,0,14,4,10,0.0,10000.0
756,2020-04-08,Madhya Pradesh,0,13,229,216,13,10000.0,0.0
757,2020-04-08,Maharashtra,79,64,1018,875,143,4475.524476,5524.475524
758,2020-04-08,Manipur,0,0,2,2,0,0.0,0.0
759,2020-04-08,Mizoram,0,0,1,1,0,0.0,0.0
760,2020-04-08,Odisha,2,1,42,39,3,3333.333333,6666.666667
761,2020-04-08,Puducherry,1,0,5,4,1,0.0,10000.0
762,2020-04-08,Punjab,4,7,91,80,11,6363.636364,3636.363636
763,2020-04-08,Rajasthan,21,3,328,304,24,1250.0,8750.0
764,2020-04-08,Tamil Nadu,19,7,690,664,26,2692.3076920000008,7307.692308
765,2020-04-08,Telengana,35,7,427,385,42,1666.666667,8333.333333
766,2020-04-08,Tripura,0,0,1,1,0,0.0,0.0
767,2020-04-08,Uttarakhand,5,0,31,26,5,0.0,10000.0
768,2020-04-08,Uttar Pradesh,26,3,343,314,29,1034.482759,8965.517241
769,2020-04-08,West Bengal,13,5,99,81,18,2777.777778,7222.222222
770,2020-04-09,Andhra Pradesh,6,4,348,338,10,4000.0,6000.0
771,2020-04-09,Andaman and Nicobar Islands,0,0,11,11,0,0.0,0.0
772,2020-04-09,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
773,2020-04-09,Assam,0,0,28,28,0,0.0,0.0
774,2020-04-09,Bihar,0,1,39,38,1,10000.0,0.0
775,2020-04-09,Chandigarh,7,0,18,11,7,0.0,10000.0
776,2020-04-09,Chhattisgarh,9,0,10,1,9,0.0,10000.0
777,2020-04-09,Delhi,21,9,669,639,30,3000.0,7000.0
778,2020-04-09,Goa,0,0,7,7,0,0.0,0.0
779,2020-04-09,Gujarat,25,16,179,138,41,3902.439024,6097.560976
780,2020-04-09,Haryana,29,3,169,137,32,937.5,9062.5
781,2020-04-09,Himachal Pradesh,2,1,18,15,3,3333.333333,6666.666667
782,2020-04-09,Jammu and Kashmir,4,4,158,150,8,5000.0,5000.0
783,2020-04-09,Jharkhand,0,0,13,13,0,0.0,0.0
784,2020-04-09,Karnataka,28,5,181,148,33,1515.151515,8484.848484999999
785,2020-04-09,Kerala,83,2,345,260,85,235.2941176,9764.705881999998
786,2020-04-09,Ladakh,10,0,14,4,10,0.0,10000.0
787,2020-04-09,Madhya Pradesh,0,16,259,243,16,10000.0,0.0
788,2020-04-09,Maharashtra,117,72,1135,946,189,3809.52381,6190.4761899999985
789,2020-04-09,Manipur,1,0,2,1,1,0.0,10000.0
790,2020-04-09,Mizoram,0,0,1,1,0,0.0,0.0
791,2020-04-09,Odisha,2,1,42,39,3,3333.333333,6666.666667
792,2020-04-09,Puducherry,1,0,5,4,1,0.0,10000.0
793,2020-04-09,Punjab,4,8,101,89,12,6666.666667,3333.333333
794,2020-04-09,Rajasthan,21,3,383,359,24,1250.0,8750.0
795,2020-04-09,Tamil Nadu,21,8,738,709,29,2758.62069,7241.379309999998
796,2020-04-09,Telengana,35,7,442,400,42,1666.666667,8333.333333
